message,category,label_subtype,contains_link,sender_trust_score,link_reputation_score,language_type,ai_generated_score
Can you pick up medicine from the store?,ham,personal,0,0.85,1.0,English,0.25
Package will be delivered today between 4-8,ham,personal,0,0.81,1.0,English,0.27
Credit card par 5% cashback,promo,general_promo,0,0.63,1.0,Hinglish,0.33
Birthday treat: 30% off for you!,promo,general_promo,0,0.76,1.0,English,0.36
"19 minute late, traffic mein",ham,personal,0,0.89,1.0,Hinglish,0.1
Alert: Aapke account mein suspicious activity. Call +91-7484257515,spam,financial_scams,0,0.27,1.0,Hinglish,0.7
आज meeting कब है?,ham,personal,0,0.82,1.0,Hindi,0.14
"Your number won ₹50,000. Click to claim: http://phish-site.com",spam,prize_scams,1,0.25,0.14,English,0.92
Store se milk le aana,ham,personal,0,0.87,1.0,Hinglish,0.24
Call me when you're free,ham,personal,0,0.97,1.0,English,0.14
Aapka Spotify subscription jald khatam. Renew karo,promo,service_updates,0,0.54,1.0,Hinglish,0.5
जल्दी! आपका HDFC खाता निलंबित। सत्यापित करें: http://phish-site.com,spam,general_spam,1,0.13,0.01,Hindi,0.83
Limited time: Buy 1 Get 1 Free on electronics. Code: SAVE37,promo,general_promo,0,0.72,1.0,English,0.34
SECURITY ALERT: Suspicious login detected. Secure account: http://phish-site.com,spam,financial_scams,1,0.19,0.05,English,0.84
URGENT: Your Axis account suspended. Verify now: http://phish-site.com,spam,financial_scams,1,0.17,0.16,English,0.71
Package will be delivered today between 10-7,ham,personal,0,0.86,1.0,English,0.02
Work from home: Earn ₹10000 daily. No experience. Reply YES,spam,general_spam,0,0.23,1.0,English,0.71
Early access: New arrivals now live,promo,general_promo,0,0.63,1.0,English,0.44
Refer a friend & get ₹5000 off,promo,general_promo,0,0.7,1.0,English,0.47
Refer a friend & get ₹10000 off,promo,general_promo,0,0.74,1.0,English,0.47
Exclusive deal for you: 70% off,promo,general_promo,0,0.79,1.0,English,0.48
ಸರ್ಕಾರಿ ಯೋಜನೆ: ₹10000 ಪ್ರತಿ ತಿಂಗಳು. YES ಕಳುಹಿಸಿ,spam,general_spam,0,0.24,1.0,Kannada,0.72
ಸೀಮಿತ ಸಮಯ: 1 ಖರೀದಿ 1 ಉಚಿತ. ಕೋಡ್ SAVE47,promo,general_promo,0,0.57,1.0,Kannada,0.53
Aaj appointment kab hai?,ham,service_updates,0,0.99,1.0,Hinglish,0.2
"Hey, are we meeting for lunch today? Let me know",ham,personal,0,0.81,1.0,English,0.28
Working from home today,ham,personal,0,0.98,1.0,English,0.07
ಎಚ್ಚರಿಕೆ: ನಿಮ್ಮ ಖಾತೆಯಲ್ಲಿ ಸಂಶಯಾಸ್ಪದ ಚಟುವಟಿಕೆ. ಕಾಲ್ +91-9837797961,spam,general_spam,0,0.16,1.0,Kannada,0.73
Alert: Aapke account mein suspicious activity. Call +91-8839269216,spam,financial_scams,0,0.12,1.0,Hinglish,0.75
Free shipping on orders above ₹5000,promo,general_promo,0,0.61,1.0,English,0.51
Birthday treat: 40% off for you!,promo,general_promo,0,0.76,1.0,English,0.58
Birthday treat: 20% off for you!,promo,general_promo,0,0.59,1.0,English,0.38
"37 minute late, traffic mein",ham,personal,0,0.95,1.0,Hinglish,0.09
Package will be delivered today between 2-6,ham,personal,0,0.9,1.0,English,0.24
बधाई! आपने iPhone 15 जीता। दावा करें: http://phish-site.com,spam,general_spam,1,0.13,0.17,Hindi,0.81
ನಾಳೆ meeting ಮರೆಯಬೇಡಿ. ಸಮಯ 12:22,ham,personal,0,0.82,1.0,Kannada,0.06
Seasonal sale: Prices slashed by 20%,promo,promotional_offers,0,0.52,1.0,English,0.59
आज flight कब है?,ham,personal,0,0.85,1.0,Hindi,0.26
जल्दी! आपका Axis खाता निलंबित। सत्यापित करें: http://phish-site.com,spam,general_spam,1,0.04,0.2,Hindi,0.73
Your number won iPhone 15. Click to claim: http://phish-site.com,spam,prize_scams,1,0.04,0.13,English,0.91
बधाई! आपने car जीता। दावा करें: http://phish-site.com,spam,general_spam,1,0.24,0.04,Hindi,0.82
Your UPI will be deactivated. Verify now: http://phish-site.com,spam,phishing_scams,1,0.26,0.15,English,0.78
Limited time: Buy 1 Get 1 Free on fashion. Code: SAVE14,promo,general_promo,0,0.55,1.0,English,0.58
"Hey, are we meeting for dinner today? Let me know",ham,personal,0,0.9,1.0,English,0.17
"Running 33 minutes late, stuck in traffic",ham,personal,0,0.98,1.0,English,0.02
"11 मिनट लेट, ट्रैफिक में",ham,personal,0,0.98,1.0,Hindi,0.27
SECURITY ALERT: Suspicious login detected. Secure account: http://phish-site.com,spam,financial_scams,1,0.09,0.04,English,0.86
Don't forget about meeting tomorrow at 1:57,ham,personal,0,0.91,1.0,English,0.15
Clearance sale: Limited stock available,promo,promotional_offers,0,0.57,1.0,English,0.35
FLASH SALE: 20% OFF on watch. Shop now: http://secure-site.com,promo,promotional_offers,1,0.79,0.79,English,0.41
"हे, कल meeting के लिए मिल रहे? समय बताओ",ham,personal,0,0.95,1.0,Hindi,0.04
"Hey, kal meeting ke liye mil rahe? Time batao",ham,personal,0,0.97,1.0,Hinglish,0.24
"Running 23 minutes late, stuck in traffic",ham,personal,0,0.8,1.0,English,0.28
Free shipping on orders above ₹5000,promo,general_promo,0,0.58,1.0,English,0.54
FLASH SALE: 40% OFF on laptop. Shop now: http://secure-site.com,promo,promotional_offers,1,0.55,0.76,English,0.53
Can you pick up milk from the store?,ham,personal,0,0.96,1.0,English,0.0
ಅಭಿನಂದನೆಗಳು! ನೀವು iPhone 15 ಗೆದ್ದಿದ್ದೀರಿ. ಕ್ಲೈಮ್: http://phish-site.com,spam,general_spam,1,0.17,0.18,Kannada,0.75
New watch collection launched! Use code SAVE10,promo,general_promo,0,0.76,1.0,English,0.38
Meeting rescheduled to 10:01,ham,personal,0,0.93,1.0,English,0.12
Aapka Amazon Prime subscription jald khatam. Renew karo,promo,service_updates,0,0.73,1.0,Hinglish,0.4
Happy birthday! 🎉 See you tonight!,ham,personal,0,0.82,1.0,English,0.18
You are selected for ₹10000 cash prize. Call +91-7141919615,spam,prize_scams,0,0.21,1.0,English,0.78
Working from home today,ham,personal,0,0.93,1.0,English,0.03
URGENT: Your ICICI account suspended. Verify now: http://phish-site.com,spam,financial_scams,1,0.07,0.17,English,0.91
Clearance sale: Limited stock available,promo,promotional_offers,0,0.53,1.0,English,0.4
Call me when you're free,ham,personal,0,1.0,1.0,English,0.27
"Running 11 minutes late, stuck in traffic",ham,personal,0,0.95,1.0,English,0.01
"Hey, are we meeting for lunch today? Let me know",ham,personal,0,0.94,1.0,English,0.19
ಫ್ಲಾಶ್ ಸೇಲ್! smartphone ನಲ್ಲಿ 30% ರಿಯಾಯಿತಿ. ಶಾಪಿಂಗ್: http://secure-site.com,promo,general_promo,1,0.63,0.8,Kannada,0.6
"हे, कल dinner के लिए मिल रहे? समय बताओ",ham,personal,0,0.82,1.0,Hindi,0.05
स्टोर से milk ले आना,ham,personal,0,0.9,1.0,Hindi,0.02
Working from home today,ham,personal,0,0.96,1.0,English,0.09
See you at office,ham,personal,0,1.0,1.0,English,0.14
Call me when you're free,ham,personal,0,0.81,1.0,English,0.06
Aadhaar verification failed. Update immediately: http://phish-site.com,spam,general_spam,1,0.15,0.01,English,0.94
सीमित समय: 1 खरीदो 1 मुफ्त। कोड SAVE28,promo,general_promo,0,0.68,1.0,Hindi,0.31
ಇಂದು flight ಯಾವಾಗ?,ham,personal,0,0.93,1.0,Kannada,0.15
Tax refund of ₹10000 approved. Claim: http://phish-site.com,spam,general_spam,1,0.06,0.14,English,0.89
Credit card par 15% cashback,promo,general_promo,0,0.62,1.0,Hinglish,0.33
Thanks for your help with work,ham,personal,0,0.82,1.0,English,0.14
Bank error: Extra ₹5000 credited. Verify: http://phish-site.com,spam,financial_scams,1,0.19,0.1,English,0.81
Your UPI will be deactivated. Verify now: http://phish-site.com,spam,phishing_scams,1,0.1,0.08,English,0.73
Package will be delivered today between 1-3,ham,personal,0,0.97,1.0,English,0.03
ऋण स्वीकृत! ₹10000 मिल रहा। कोई कागजात नहीं। YES जवाब दें,spam,general_spam,0,0.22,1.0,Hindi,0.81
विशेष ऑफर: 70% छूट,promo,general_promo,0,0.57,1.0,Hindi,0.34
Alert: Aapke account mein suspicious activity. Call +91-7520893861,spam,financial_scams,0,0.21,1.0,Hinglish,0.77
Thanks for your help with work,ham,personal,0,0.96,1.0,English,0.18
सीमित समय: 1 खरीदो 1 मुफ्त। कोड SAVE49,promo,general_promo,0,0.63,1.0,Hindi,0.45
Get 5% cashback on credit card spends,promo,general_promo,0,0.57,1.0,English,0.42
Aapka Spotify subscription jald khatam. Renew karo,promo,service_updates,0,0.77,1.0,Hinglish,0.33
Flash sale! watch par 50% off. Shopping: http://secure-site.com,promo,promotional_offers,1,0.56,0.77,Hinglish,0.39
Alert: Aapke account mein suspicious activity. Call +91-7138086224,spam,financial_scams,0,0.18,1.0,Hinglish,0.86
ಕ್ರೆಡಿಟ್ ಕಾರ್ಡ್ನಲ್ಲಿ 15% ಕ್ಯಾಶ್‌ಬ್ಯಾಕ್,promo,general_promo,0,0.63,1.0,Kannada,0.44
Refer a friend & get ₹10000 off,promo,general_promo,0,0.6,1.0,English,0.43
जल्दी! आपका ICICI खाता निलंबित। सत्यापित करें: http://phish-site.com,spam,general_spam,1,0.1,0.02,Hindi,0.72
Don't forget about meeting tomorrow at 12:35,ham,personal,0,0.94,1.0,English,0.08
Loan approve! ₹5000 mil raha. Documents nahi. Reply YES,spam,financial_scams,0,0.19,1.0,Hinglish,0.84
"Hey, kal dinner ke liye mil rahe? Time batao",ham,personal,0,0.95,1.0,Hinglish,0.24
Did you finish the report?,ham,personal,0,0.95,1.0,English,0.05
URGENT: Your ICICI account suspended. Verify now: http://phish-site.com,spam,financial_scams,1,0.29,0.2,English,0.79
Tax refund of ₹25000 approved. Claim: http://phish-site.com,spam,general_spam,1,0.28,0.19,English,0.79
Tax refund of ₹25000 approved. Claim: http://phish-site.com,spam,general_spam,1,0.21,0.16,English,0.79
Your device has virus. Download antivirus: http://phish-site.com,spam,general_spam,1,0.22,0.01,English,0.8
जल्दी! आपका SBI खाता निलंबित। सत्यापित करें: http://phish-site.com,spam,general_spam,1,0.01,0.1,Hindi,0.72
"32 मिनट लेट, ट्रैफिक में",ham,personal,0,0.96,1.0,Hindi,0.04
"Running 19 minutes late, stuck in traffic",ham,personal,0,0.87,1.0,English,0.04
Store se bread le aana,ham,personal,0,0.91,1.0,Hinglish,0.22
Sarkari yojana: ₹25000 har mahine. YES bhejo,spam,general_spam,0,0.27,1.0,Hinglish,0.8
Your package delivery failed. Confirm address: http://phish-site.com,spam,general_spam,1,0.08,0.16,English,0.8
Free ho toh call karna,ham,personal,0,0.86,1.0,Hinglish,0.13
You are selected for ₹5000 cash prize. Call +91-7769142244,spam,prize_scams,0,0.2,1.0,English,0.94
Credit card par 5% cashback,promo,general_promo,0,0.78,1.0,Hinglish,0.43
Don't forget about meeting tomorrow at 9:39,ham,personal,0,0.85,1.0,English,0.21
Did you finish the project?,ham,personal,0,0.85,1.0,English,0.3
Happy birthday! 🎉 See you tonight!,ham,personal,0,0.87,1.0,English,0.21
सरकारी योजना: ₹25000 हर महीने। YES भेजें,spam,general_spam,0,0.24,1.0,Hindi,0.77
Your device has virus. Download antivirus: http://phish-site.com,spam,general_spam,1,0.05,0.05,English,0.91
बधाई! आपने iPhone 15 जीता। दावा करें: http://phish-site.com,spam,general_spam,1,0.2,0.1,Hindi,0.78
ಉಚಿತವಾಗಿದ್ದರೆ ಕರೆ ಮಾಡಿ,ham,personal,0,0.86,1.0,Kannada,0.21
"Running 7 minutes late, stuck in traffic",ham,personal,0,0.9,1.0,English,0.24
See you at mall,ham,personal,0,0.83,1.0,English,0.18
Get 5% cashback on credit card spends,promo,general_promo,0,0.72,1.0,English,0.36
ಇಂದು meeting ಯಾವಾಗ?,ham,personal,0,0.9,1.0,Kannada,0.13
Store se medicine le aana,ham,personal,0,0.93,1.0,Hinglish,0.18
Your device has virus. Download antivirus: http://phish-site.com,spam,general_spam,1,0.16,0.18,English,0.88
ತ್ವರಿತ! ನಿಮ್ಮ ICICI ಖಾತೆ ನಿಲ್ಲಿಸಲಾಗಿದೆ. ಧೃಡೀಕರಿಸಿ: http://phish-site.com,spam,general_spam,1,0.18,0.19,Kannada,0.9
Your OTP is 942109. Do not share,ham,service_updates,0,0.82,1.0,English,0.08
Kal lunch ka mat bhoolna. Time 6:49,ham,personal,0,0.98,1.0,Hinglish,0.12
"22 मिनट लेट, ट्रैफिक में",ham,personal,0,0.81,1.0,Hindi,0.09
ಸರ್ಕಾರಿ ಯೋಜನೆ: ₹25000 ಪ್ರತಿ ತಿಂಗಳು. YES ಕಳುಹಿಸಿ,spam,general_spam,0,0.2,1.0,Kannada,0.96
Don't forget about lunch tomorrow at 11:23,ham,personal,0,0.92,1.0,English,0.15
जल्दी! आपका ICICI खाता निलंबित। सत्यापित करें: http://phish-site.com,spam,general_spam,1,0.28,0.06,Hindi,0.85
जल्दी! आपका SBI खाता निलंबित। सत्यापित करें: http://phish-site.com,spam,general_spam,1,0.15,0.19,Hindi,0.75
Loan approved! Get ₹5000 instantly. No documents. Reply YES,spam,financial_scams,0,0.05,1.0,English,0.83
Your device has virus. Download antivirus: http://phish-site.com,spam,general_spam,1,0.14,0.0,English,0.78
Your device has virus. Download antivirus: http://phish-site.com,spam,general_spam,1,0.16,0.06,English,0.71
Did you finish the project?,ham,personal,0,0.86,1.0,English,0.27
आज flight कब है?,ham,personal,0,0.94,1.0,Hindi,0.08
Refer a friend & get ₹25000 off,promo,general_promo,0,0.52,1.0,English,0.4
Package will be delivered today between 12-10,ham,personal,0,0.94,1.0,English,0.15
"38 मिनट लेट, ट्रैफिक में",ham,personal,0,0.93,1.0,Hindi,0.12
Aadhaar verification failed. Update immediately: http://phish-site.com,spam,general_spam,1,0.14,0.02,English,0.75
Loan approve! ₹10000 mil raha. Documents nahi. Reply YES,spam,financial_scams,0,0.02,1.0,Hinglish,0.92
ಸ್ಟೋರ್ನಿಂದ bread ತೆಗೆದುಕೊಳ್ಳಿ,ham,personal,0,0.83,1.0,Kannada,0.09
"बधाई! आपने ₹50,000 जीता। दावा करें: http://phish-site.com",spam,general_spam,1,0.01,0.08,Hindi,0.81
"हे, कल lunch के लिए मिल रहे? समय बताओ",ham,personal,0,0.85,1.0,Hindi,0.23
Bank error: Extra ₹25000 credited. Verify: http://phish-site.com,spam,financial_scams,1,0.06,0.05,English,0.76
"Hey, are we meeting for dinner today? Let me know",ham,personal,0,0.9,1.0,English,0.05
Your OTP is 597680. Do not share,ham,service_updates,0,0.88,1.0,English,0.14
Work from home: Earn ₹25000 daily. No experience. Reply YES,spam,general_spam,0,0.21,1.0,English,1.0
Jaldi! Aapka SBI account suspend. Verify: http://phish-site.com,spam,financial_scams,1,0.1,0.05,Hinglish,0.73
Jaldi! Aapka ICICI account suspend. Verify: http://phish-site.com,spam,financial_scams,1,0.0,0.03,Hinglish,0.7
फ्लैश सेल! headphones पर 40% छूट। खरीदारी: http://secure-site.com,promo,general_promo,1,0.7,0.83,Hindi,0.46
"हे, कल meeting के लिए मिल रहे? समय बताओ",ham,personal,0,0.89,1.0,Hindi,0.18
फ्री हो तो कॉल करना,ham,personal,0,0.95,1.0,Hindi,0.09
"Hey, kal meeting ke liye mil rahe? Time batao",ham,personal,0,0.81,1.0,Hinglish,0.27
Jaldi! Aapka HDFC account suspend. Verify: http://phish-site.com,spam,financial_scams,1,0.28,0.15,Hinglish,0.73
Your OTP is 755651. Do not share,ham,service_updates,0,0.96,1.0,English,0.04
Store se milk le aana,ham,personal,0,0.96,1.0,Hinglish,0.15
Working from home today,ham,personal,0,0.86,1.0,English,0.05
"Hey, kal meeting ke liye mil rahe? Time batao",ham,personal,0,0.89,1.0,Hinglish,0.2
Aapka Spotify subscription jald khatam. Renew karo,promo,service_updates,0,0.6,1.0,Hinglish,0.42
सरकारी योजना: ₹50000 हर महीने। YES भेजें,spam,general_spam,0,0.19,1.0,Hindi,0.81
Jaldi! Aapka SBI account suspend. Verify: http://phish-site.com,spam,financial_scams,1,0.11,0.19,Hinglish,0.72
Credit card par 5% cashback,promo,general_promo,0,0.71,1.0,Hinglish,0.31
सीमित समय: 1 खरीदो 1 मुफ्त। कोड SAVE20,promo,general_promo,0,0.64,1.0,Hindi,0.54
ವಿಶೇಷ ಆಫರ್: 40% ರಿಯಾಯಿತಿ,promo,general_promo,0,0.51,1.0,Kannada,0.47
Limited time: 1 kharido 1 free. Code SAVE17,promo,general_promo,0,0.59,1.0,Hinglish,0.47
Exclusive deal for you: 60% off,promo,general_promo,0,0.59,1.0,English,0.56
See you at cafe,ham,personal,0,0.83,1.0,English,0.0
Government scheme: Get ₹5000 monthly. Send YES,spam,general_spam,0,0.17,1.0,English,0.78
What time is your flight?,ham,personal,0,0.98,1.0,English,0.29
Early access: New arrivals now live,promo,general_promo,0,0.65,1.0,English,0.46
"36 minute late, traffic mein",ham,personal,0,0.97,1.0,Hinglish,0.01
फ्री हो तो कॉल करना,ham,personal,0,0.99,1.0,Hindi,0.29
Loan approve! ₹10000 mil raha. Documents nahi. Reply YES,spam,financial_scams,0,0.04,1.0,Hinglish,0.8
Happy birthday! 🎉 See you tonight!,ham,personal,0,0.87,1.0,English,0.07
Flash sale! laptop par 30% off. Shopping: http://secure-site.com,promo,promotional_offers,1,0.73,0.83,Hinglish,0.32
आपका Amazon Prime सब्सक्रिप्शन जल्द खत्म। नवीनीकरण करें,promo,general_promo,0,0.74,1.0,Hindi,0.39
फ्री हो तो कॉल करना,ham,personal,0,0.81,1.0,Hindi,0.02
Package will be delivered today between 3-4,ham,personal,0,0.95,1.0,English,0.07
Kal dinner ka mat bhoolna. Time 11:51,ham,personal,0,0.87,1.0,Hinglish,0.08
Limited time: 1 kharido 1 free. Code SAVE41,promo,general_promo,0,0.77,1.0,Hinglish,0.35
Limited time: 1 kharido 1 free. Code SAVE48,promo,general_promo,0,0.75,1.0,Hinglish,0.39
Credit card par 15% cashback,promo,general_promo,0,0.54,1.0,Hinglish,0.53
Jaldi! Aapka HDFC account suspend. Verify: http://phish-site.com,spam,financial_scams,1,0.29,0.1,Hinglish,0.84
Thanks for your help with study,ham,personal,0,0.87,1.0,English,0.14
